/Users/shuo/miniforge3/envs/fplibenv/lib/python3.10/site-packages/pymatgen/io/vasp/inputs.py:426: BadPoscarWarning: Selective dynamics toggled with Fluorine element detected. Make sure the 4th-6th entry each position line is selective dynamics info.
  warnings.warn(
/Users/shuo/miniforge3/envs/fplibenv/lib/python3.10/site-packages/pymatgen/io/vasp/inputs.py:438: BadPoscarWarning: Ignoring selective dynamics tag, as no ionic degrees of freedom were fixed.
  warnings.warn(
Processing and saving dataset in batches...
Saved 149795 data points in 586 batches
Epoch: [0][0/469]	Time 1.633 (1.633)	Data 0.249 (0.249)	Loss 1.2922 (1.2922)	MAE 1.144 (1.144)
Epoch: [327][280/469]	Time 1.282 (1.219)	Data 0.002 (0.002)	Loss 0.0319 (0.0302)	MAE 0.162 (0.153)
Epoch: [327][290/469]	Time 1.160 (1.222)	Data 0.001 (0.002)	Loss 0.0343 (0.0301)	MAE 0.161 (0.153)
Epoch: [327][300/469]	Time 1.110 (1.223)	Data 0.003 (0.002)	Loss 0.0249 (0.0300)	MAE 0.157 (0.153)
Epoch: [327][310/469]	Time 1.201 (1.222)	Data 0.001 (0.002)	Loss 0.0571 (0.0303)	MAE 0.156 (0.153)
Epoch: [327][320/469]	Time 1.196 (1.225)	Data 0.001 (0.002)	Loss 0.0200 (0.0302)	MAE 0.136 (0.153)
Epoch: [327][330/469]	Time 1.210 (1.226)	Data 0.001 (0.002)	Loss 0.0271 (0.0302)	MAE 0.148 (0.153)
Epoch: [327][340/469]	Time 1.700 (1.228)	Data 0.001 (0.002)	Loss 0.0439 (0.0302)	MAE 0.152 (0.153)
Epoch: [327][350/469]	Time 1.193 (1.230)	Data 0.001 (0.002)	Loss 0.0309 (0.0303)	MAE 0.151 (0.154)
Epoch: [327][360/469]	Time 1.659 (1.233)	Data 0.001 (0.002)	Loss 0.0370 (0.0303)	MAE 0.160 (0.154)
Epoch: [327][370/469]	Time 1.195 (1.231)	Data 0.001 (0.002)	Loss 0.0200 (0.0302)	MAE 0.132 (0.153)
Epoch: [327][380/469]	Time 1.218 (1.230)	Data 0.001 (0.002)	Loss 0.0322 (0.0302)	MAE 0.152 (0.153)
Epoch: [327][390/469]	Time 1.228 (1.230)	Data 0.001 (0.002)	Loss 0.0260 (0.0302)	MAE 0.142 (0.153)
Epoch: [327][400/469]	Time 1.169 (1.230)	Data 0.003 (0.002)	Loss 0.0300 (0.0305)	MAE 0.165 (0.153)
Epoch: [327][410/469]	Time 1.790 (1.234)	Data 0.001 (0.002)	Loss 0.0305 (0.0306)	MAE 0.159 (0.154)
Epoch: [327][420/469]	Time 1.177 (1.234)	Data 0.001 (0.002)	Loss 0.0252 (0.0306)	MAE 0.154 (0.154)
Epoch: [327][430/469]	Time 1.193 (1.234)	Data 0.003 (0.002)	Loss 0.0383 (0.0306)	MAE 0.155 (0.153)
Epoch: [327][440/469]	Time 1.475 (1.235)	Data 0.001 (0.002)	Loss 0.0203 (0.0306)	MAE 0.138 (0.154)
Epoch: [327][450/469]	Time 1.139 (1.233)	Data 0.001 (0.002)	Loss 0.0228 (0.0306)	MAE 0.142 (0.153)
Epoch: [327][460/469]	Time 1.153 (1.233)	Data 0.001 (0.002)	Loss 0.0265 (0.0305)	MAE 0.150 (0.153)
Test: [0/59]	Time 3.654 (3.654)	Loss 0.0630 (0.0630)	MAE 0.204 (0.204)
Test: [10/59]	Time 2.080 (2.241)	Loss 0.1042 (0.0930)	MAE 0.236 (0.240)
Test: [20/59]	Time 2.087 (2.243)	Loss 0.1166 (0.0965)	MAE 0.263 (0.241)
Test: [30/59]	Time 2.094 (2.241)	Loss 0.1537 (0.0983)	MAE 0.307 (0.244)
Test: [40/59]	Time 2.090 (2.302)	Loss 0.0955 (0.1022)	MAE 0.231 (0.246)
Test: [50/59]	Time 2.119 (2.345)	Loss 0.1115 (0.1013)	MAE 0.252 (0.244)
 * MAE 0.244
Epoch: [328][0/469]	Time 1.416 (1.416)	Data 0.245 (0.245)	Loss 0.0202 (0.0202)	MAE 0.144 (0.144)
Epoch: [328][10/469]	Time 1.175 (1.203)	Data 0.001 (0.023)	Loss 0.0240 (0.0286)	MAE 0.139 (0.155)
Epoch: [328][20/469]	Time 1.149 (1.191)	Data 0.001 (0.013)	Loss 0.0243 (0.0293)	MAE 0.139 (0.155)
Epoch: [328][30/469]	Time 1.248 (1.183)	Data 0.001 (0.009)	Loss 0.0293 (0.0282)	MAE 0.148 (0.152)
Epoch: [328][40/469]	Time 1.215 (1.196)	Data 0.001 (0.007)	Loss 0.0214 (0.0291)	MAE 0.141 (0.153)
Epoch: [328][50/469]	Time 1.134 (1.194)	Data 0.001 (0.006)	Loss 0.0251 (0.0286)	MAE 0.149 (0.152)
Epoch: [328][60/469]	Time 1.165 (1.203)	Data 0.001 (0.005)	Loss 0.0216 (0.0285)	MAE 0.138 (0.152)
Epoch: [328][70/469]	Time 1.233 (1.207)	Data 0.001 (0.005)	Loss 0.0309 (0.0292)	MAE 0.167 (0.153)
Epoch: [328][80/469]	Time 1.132 (1.219)	Data 0.001 (0.004)	Loss 0.0229 (0.0292)	MAE 0.141 (0.154)
Epoch: [328][90/469]	Time 1.243 (1.228)	Data 0.001 (0.004)	Loss 0.0347 (0.0298)	MAE 0.157 (0.154)
Epoch: [328][100/469]	Time 1.220 (1.224)	Data 0.001 (0.004)	Loss 0.0390 (0.0300)	MAE 0.165 (0.155)
Epoch: [328][110/469]	Time 1.181 (1.219)	Data 0.001 (0.004)	Loss 0.0367 (0.0307)	MAE 0.180 (0.155)
Epoch: [328][120/469]	Time 1.178 (1.217)	Data 0.001 (0.003)	Loss 0.0252 (0.0305)	MAE 0.148 (0.155)
Epoch: [328][130/469]	Time 1.293 (1.219)	Data 0.003 (0.003)	Loss 0.0257 (0.0307)	MAE 0.145 (0.155)
Epoch: [328][140/469]	Time 1.156 (1.215)	Data 0.001 (0.003)	Loss 0.0261 (0.0306)	MAE 0.143 (0.155)
Epoch: [328][150/469]	Time 1.191 (1.214)	Data 0.001 (0.003)	Loss 0.0305 (0.0304)	MAE 0.161 (0.155)
Epoch: [328][160/469]	Time 1.201 (1.220)	Data 0.001 (0.003)	Loss 0.0425 (0.0306)	MAE 0.181 (0.155)
Epoch: [328][170/469]	Time 1.169 (1.223)	Data 0.001 (0.003)	Loss 0.0242 (0.0305)	MAE 0.145 (0.155)
Epoch: [328][180/469]	Time 1.229 (1.221)	Data 0.001 (0.003)	Loss 0.0245 (0.0304)	MAE 0.145 (0.154)
Epoch: [328][190/469]	Time 1.759 (1.223)	Data 0.001 (0.003)	Loss 0.0273 (0.0303)	MAE 0.155 (0.154)
Epoch: [328][200/469]	Time 1.095 (1.224)	Data 0.001 (0.003)	Loss 0.0244 (0.0303)	MAE 0.129 (0.154)
Epoch: [328][210/469]	Time 1.201 (1.223)	Data 0.001 (0.003)	Loss 0.0283 (0.0302)	MAE 0.159 (0.154)
Epoch: [328][220/469]	Time 1.132 (1.225)	Data 0.001 (0.002)	Loss 0.0239 (0.0302)	MAE 0.146 (0.154)
Epoch: [328][230/469]	Time 1.455 (1.224)	Data 0.001 (0.002)	Loss 0.0262 (0.0302)	MAE 0.151 (0.154)
Epoch: [328][240/469]	Time 1.190 (1.223)	Data 0.001 (0.002)	Loss 0.0219 (0.0300)	MAE 0.139 (0.154)
Epoch: [328][250/469]	Time 1.751 (1.225)	Data 0.001 (0.002)	Loss 0.0219 (0.0300)	MAE 0.133 (0.154)
Epoch: [328][260/469]	Time 1.217 (1.223)	Data 0.001 (0.002)	Loss 0.0278 (0.0300)	MAE 0.161 (0.154)
Epoch: [328][270/469]	Time 1.172 (1.224)	Data 0.002 (0.002)	Loss 0.0325 (0.0301)	MAE 0.167 (0.154)
Epoch: [328][280/469]	Time 1.860 (1.226)	Data 0.001 (0.002)	Loss 0.0209 (0.0302)	MAE 0.136 (0.154)
Epoch: [328][290/469]	Time 1.195 (1.226)	Data 0.001 (0.002)	Loss 0.0177 (0.0301)	MAE 0.125 (0.154)
Epoch: [328][300/469]	Time 1.104 (1.224)	Data 0.001 (0.002)	Loss 0.0287 (0.0302)	MAE 0.153 (0.154)
Epoch: [328][310/469]	Time 1.663 (1.225)	Data 0.001 (0.002)	Loss 0.0285 (0.0304)	MAE 0.143 (0.154)
Epoch: [328][320/469]	Time 1.204 (1.225)	Data 0.001 (0.002)	Loss 0.0387 (0.0305)	MAE 0.184 (0.154)
Epoch: [328][330/469]	Time 1.140 (1.224)	Data 0.001 (0.002)	Loss 0.0259 (0.0306)	MAE 0.143 (0.154)
Epoch: [328][340/469]	Time 1.187 (1.224)	Data 0.001 (0.002)	Loss 0.0340 (0.0305)	MAE 0.173 (0.154)
Epoch: [328][350/469]	Time 1.725 (1.227)	Data 0.001 (0.002)	Loss 0.0310 (0.0306)	MAE 0.156 (0.154)
Epoch: [328][360/469]	Time 1.240 (1.226)	Data 0.001 (0.002)	Loss 0.0319 (0.0307)	MAE 0.166 (0.155)
Epoch: [328][370/469]	Time 1.197 (1.225)	Data 0.001 (0.002)	Loss 0.0566 (0.0308)	MAE 0.159 (0.155)
Epoch: [328][380/469]	Time 1.161 (1.224)	Data 0.001 (0.002)	Loss 0.0290 (0.0307)	MAE 0.154 (0.155)
Epoch: [328][390/469]	Time 1.203 (1.225)	Data 0.001 (0.002)	Loss 0.0362 (0.0310)	MAE 0.180 (0.155)
Epoch: [328][400/469]	Time 1.206 (1.226)	Data 0.001 (0.002)	Loss 0.0424 (0.0310)	MAE 0.163 (0.155)
Epoch: [328][410/469]	Time 1.754 (1.227)	Data 0.001 (0.002)	Loss 0.0236 (0.0310)	MAE 0.144 (0.154)
Epoch: [328][420/469]	Time 1.229 (1.228)	Data 0.001 (0.002)	Loss 0.0291 (0.0310)	MAE 0.148 (0.155)
Epoch: [328][430/469]	Time 1.225 (1.228)	Data 0.001 (0.002)	Loss 0.0379 (0.0310)	MAE 0.170 (0.155)
Epoch: [328][440/469]	Time 1.088 (1.229)	Data 0.001 (0.002)	Loss 0.0188 (0.0309)	MAE 0.121 (0.154)
Epoch: [328][450/469]	Time 1.148 (1.228)	Data 0.001 (0.002)	Loss 0.0244 (0.0308)	MAE 0.146 (0.154)
Epoch: [328][460/469]	Time 1.173 (1.227)	Data 0.001 (0.002)	Loss 0.0271 (0.0309)	MAE 0.150 (0.154)
Test: [0/59]	Time 2.100 (2.100)	Loss 0.1042 (0.1042)	MAE 0.270 (0.270)
Test: [10/59]	Time 2.091 (2.460)	Loss 0.1324 (0.1008)	MAE 0.252 (0.255)
Test: [20/59]	Time 2.099 (2.306)	Loss 0.1408 (0.1036)	MAE 0.298 (0.252)
Test: [30/59]	Time 2.088 (2.317)	Loss 0.1259 (0.1041)	MAE 0.209 (0.249)
Test: [40/59]	Time 2.085 (2.322)	Loss 0.0773 (0.1015)	MAE 0.225 (0.246)
Test: [50/59]	Time 2.107 (2.328)	Loss 0.1140 (0.1027)	MAE 0.227 (0.245)
 * MAE 0.244
Epoch: [329][0/469]	Time 1.233 (1.233)	Data 0.057 (0.057)	Loss 0.0188 (0.0188)	MAE 0.121 (0.121)
Epoch: [329][10/469]	Time 1.094 (1.165)	Data 0.001 (0.006)	Loss 0.0231 (0.0268)	MAE 0.138 (0.148)
Epoch: [329][20/469]	Time 1.156 (1.162)	Data 0.001 (0.004)	Loss 0.0180 (0.0274)	MAE 0.130 (0.149)
Epoch: [329][30/469]	Time 1.228 (1.168)	Data 0.001 (0.003)	Loss 0.0176 (0.0279)	MAE 0.123 (0.150)
Epoch: [329][40/469]	Time 1.196 (1.172)	Data 0.001 (0.003)	Loss 0.0204 (0.0289)	MAE 0.138 (0.152)
Epoch: [329][50/469]	Time 1.189 (1.187)	Data 0.001 (0.003)	Loss 0.0586 (0.0293)	MAE 0.191 (0.152)
Epoch: [329][60/469]	Time 1.169 (1.200)	Data 0.001 (0.002)	Loss 0.0309 (0.0287)	MAE 0.167 (0.151)
Epoch: [329][70/469]	Time 1.188 (1.205)	Data 0.001 (0.002)	Loss 0.0289 (0.0285)	MAE 0.152 (0.151)
Epoch: [329][80/469]	Time 1.175 (1.211)	Data 0.001 (0.002)	Loss 0.0186 (0.0282)	MAE 0.133 (0.150)
Epoch: [329][90/469]	Time 1.254 (1.219)	Data 0.001 (0.002)	Loss 0.0412 (0.0288)	MAE 0.158 (0.151)
Epoch: [329][100/469]	Time 1.128 (1.215)	Data 0.001 (0.002)	Loss 0.0393 (0.0292)	MAE 0.162 (0.152)
Epoch: [329][110/469]	Time 1.168 (1.215)	Data 0.001 (0.002)	Loss 0.0314 (0.0295)	MAE 0.171 (0.152)
Epoch: [329][120/469]	Time 1.190 (1.215)	Data 0.001 (0.002)	Loss 0.0193 (0.0293)	MAE 0.133 (0.152)
Epoch: [329][130/469]	Time 1.719 (1.221)	Data 0.001 (0.002)	Loss 0.0218 (0.0292)	MAE 0.142 (0.151)
Epoch: [329][140/469]	Time 1.187 (1.226)	Data 0.001 (0.002)	Loss 0.0367 (0.0295)	MAE 0.170 (0.152)
Epoch: [329][150/469]	Time 1.251 (1.225)	Data 0.001 (0.002)	Loss 0.0430 (0.0296)	MAE 0.161 (0.152)
Epoch: [329][160/469]	Time 1.215 (1.223)	Data 0.003 (0.002)	Loss 0.0527 (0.0297)	MAE 0.174 (0.152)
Epoch: [329][170/469]	Time 1.228 (1.222)	Data 0.001 (0.002)	Loss 0.0371 (0.0298)	MAE 0.162 (0.152)
Epoch: [329][180/469]	Time 1.139 (1.225)	Data 0.001 (0.002)	Loss 0.0227 (0.0300)	MAE 0.131 (0.153)
Epoch: [329][190/469]	Time 1.167 (1.228)	Data 0.003 (0.002)	Loss 0.0265 (0.0300)	MAE 0.151 (0.152)
Epoch: [329][200/469]	Time 1.197 (1.230)	Data 0.001 (0.002)	Loss 0.0252 (0.0301)	MAE 0.145 (0.153)
Epoch: [329][210/469]	Time 1.214 (1.231)	Data 0.001 (0.002)	Loss 0.0368 (0.0303)	MAE 0.164 (0.153)
Epoch: [329][220/469]	Time 1.174 (1.231)	Data 0.001 (0.002)	Loss 0.0241 (0.0303)	MAE 0.131 (0.153)
Epoch: [329][230/469]	Time 1.236 (1.230)	Data 0.001 (0.002)	Loss 0.0226 (0.0301)	MAE 0.143 (0.153)
Epoch: [329][240/469]	Time 1.225 (1.231)	Data 0.001 (0.002)	Loss 0.0284 (0.0302)	MAE 0.150 (0.153)
Epoch: [329][250/469]	Time 1.877 (1.235)	Data 0.003 (0.002)	Loss 0.0205 (0.0301)	MAE 0.141 (0.153)
Epoch: [329][260/469]	Time 1.281 (1.238)	Data 0.001 (0.002)	Loss 0.0370 (0.0301)	MAE 0.170 (0.153)
Epoch: [329][270/469]	Time 1.235 (1.239)	Data 0.001 (0.002)	Loss 0.0290 (0.0301)	MAE 0.156 (0.153)
Epoch: [329][280/469]	Time 1.176 (1.238)	Data 0.001 (0.002)	Loss 0.0322 (0.0302)	MAE 0.160 (0.153)
Epoch: [329][290/469]	Time 1.206 (1.240)	Data 0.003 (0.002)	Loss 0.0290 (0.0302)	MAE 0.151 (0.153)
Epoch: [329][300/469]	Time 1.200 (1.242)	Data 0.001 (0.002)	Loss 0.0329 (0.0307)	MAE 0.152 (0.154)
Epoch: [329][310/469]	Time 1.179 (1.241)	Data 0.001 (0.002)	Loss 0.0332 (0.0307)	MAE 0.157 (0.154)
Epoch: [329][320/469]	Time 1.635 (1.245)	Data 0.001 (0.002)	Loss 0.0335 (0.0307)	MAE 0.155 (0.154)
Epoch: [329][330/469]	Time 1.170 (1.244)	Data 0.001 (0.002)	Loss 0.0247 (0.0306)	MAE 0.144 (0.153)
Epoch: [329][340/469]	Time 1.162 (1.243)	Data 0.001 (0.002)	Loss 0.0220 (0.0307)	MAE 0.135 (0.154)
Epoch: [329][350/469]	Time 1.236 (1.241)	Data 0.001 (0.002)	Loss 0.0400 (0.0307)	MAE 0.166 (0.154)
Epoch: [329][360/469]	Time 1.197 (1.240)	Data 0.001 (0.002)	Loss 0.0283 (0.0306)	MAE 0.155 (0.153)
Epoch: [329][370/469]	Time 1.159 (1.239)	Data 0.001 (0.002)	Loss 0.0438 (0.0306)	MAE 0.162 (0.153)
Epoch: [329][380/469]	Time 1.262 (1.238)	Data 0.001 (0.002)	Loss 0.0236 (0.0305)	MAE 0.139 (0.153)
Epoch: [329][390/469]	Time 1.108 (1.238)	Data 0.001 (0.002)	Loss 0.0254 (0.0305)	MAE 0.150 (0.153)
Epoch: [329][400/469]	Time 1.142 (1.239)	Data 0.001 (0.002)	Loss 0.0190 (0.0304)	MAE 0.138 (0.153)
Epoch: [329][410/469]	Time 1.197 (1.237)	Data 0.001 (0.002)	Loss 0.0227 (0.0305)	MAE 0.148 (0.153)
Epoch: [329][420/469]	Time 1.172 (1.237)	Data 0.001 (0.002)	Loss 0.0297 (0.0305)	MAE 0.153 (0.153)
Epoch: [329][430/469]	Time 1.206 (1.238)	Data 0.001 (0.002)	Loss 0.0271 (0.0306)	MAE 0.150 (0.154)
Epoch: [329][440/469]	Time 1.228 (1.237)	Data 0.001 (0.002)	Loss 0.0288 (0.0305)	MAE 0.153 (0.154)
Epoch: [329][450/469]	Time 1.210 (1.236)	Data 0.001 (0.002)	Loss 0.0211 (0.0306)	MAE 0.141 (0.154)
Epoch: [329][460/469]	Time 1.204 (1.235)	Data 0.001 (0.002)	Loss 0.0335 (0.0306)	MAE 0.155 (0.154)
Test: [0/59]	Time 2.090 (2.090)	Loss 0.0672 (0.0672)	MAE 0.223 (0.223)
Test: [10/59]	Time 2.394 (2.269)	Loss 0.1064 (0.1036)	MAE 0.259 (0.245)
Test: [20/59]	Time 2.111 (2.188)	Loss 0.0849 (0.1034)	MAE 0.250 (0.248)
Test: [30/59]	Time 2.099 (2.158)	Loss 0.0974 (0.1018)	MAE 0.259 (0.246)
Test: [40/59]	Time 2.093 (2.143)	Loss 0.1084 (0.1016)	MAE 0.242 (0.245)
Test: [50/59]	Time 2.098 (2.134)	Loss 0.1184 (0.1011)	MAE 0.273 (0.245)
 * MAE 0.245
Epoch: [330][0/469]	Time 1.808 (1.808)	Data 0.059 (0.059)	Loss 0.0223 (0.0223)	MAE 0.136 (0.136)
Epoch: [330][10/469]	Time 1.182 (1.264)	Data 0.001 (0.007)	Loss 0.0360 (0.0273)	MAE 0.162 (0.152)
Epoch: [330][20/469]	Time 1.111 (1.227)	Data 0.001 (0.004)	Loss 0.0255 (0.0289)	MAE 0.147 (0.156)
Epoch: [330][30/469]	Time 1.139 (1.214)	Data 0.001 (0.003)	Loss 0.0262 (0.0287)	MAE 0.141 (0.155)
Epoch: [330][40/469]	Time 1.207 (1.222)	Data 0.001 (0.003)	Loss 0.0224 (0.0286)	MAE 0.143 (0.154)
Epoch: [330][50/469]	Time 1.150 (1.226)	Data 0.001 (0.002)	Loss 0.0418 (0.0289)	MAE 0.167 (0.154)
Epoch: [330][60/469]	Time 1.108 (1.226)	Data 0.001 (0.002)	Loss 0.0261 (0.0291)	MAE 0.153 (0.155)
Epoch: [330][70/469]	Time 1.172 (1.234)	Data 0.001 (0.002)	Loss 0.0337 (0.0293)	MAE 0.162 (0.154)
Epoch: [330][80/469]	Time 1.240 (1.227)	Data 0.001 (0.002)	Loss 0.0168 (0.0299)	MAE 0.125 (0.155)
Epoch: [330][90/469]	Time 1.657 (1.228)	Data 0.001 (0.002)	Loss 0.0327 (0.0300)	MAE 0.157 (0.155)
Epoch: [330][100/469]	Time 1.140 (1.224)	Data 0.001 (0.002)	Loss 0.0187 (0.0296)	MAE 0.127 (0.154)
Epoch: [330][110/469]	Time 1.250 (1.225)	Data 0.001 (0.002)	Loss 0.0302 (0.0306)	MAE 0.156 (0.155)
Epoch: [330][120/469]	Time 1.590 (1.227)	Data 0.001 (0.002)	Loss 0.0277 (0.0308)	MAE 0.142 (0.155)
Epoch: [330][130/469]	Time 1.182 (1.224)	Data 0.001 (0.002)	Loss 0.0240 (0.0308)	MAE 0.152 (0.154)
Epoch: [330][140/469]	Time 1.176 (1.220)	Data 0.001 (0.002)	Loss 0.0417 (0.0307)	MAE 0.172 (0.154)
Epoch: [330][150/469]	Time 1.704 (1.227)	Data 0.001 (0.002)	Loss 0.0246 (0.0307)	MAE 0.137 (0.154)
Epoch: [330][160/469]	Time 1.239 (1.228)	Data 0.001 (0.002)	Loss 0.0381 (0.0306)	MAE 0.168 (0.154)
Epoch: [330][170/469]	Time 1.470 (1.229)	Data 0.001 (0.002)	Loss 0.0310 (0.0308)	MAE 0.156 (0.154)
Epoch: [330][180/469]	Time 1.175 (1.230)	Data 0.001 (0.002)	Loss 0.0315 (0.0306)	MAE 0.160 (0.154)
Epoch: [330][190/469]	Time 1.176 (1.227)	Data 0.001 (0.002)	Loss 0.0467 (0.0308)	MAE 0.190 (0.154)
Epoch: [330][200/469]	Time 1.215 (1.225)	Data 0.001 (0.002)	Loss 0.0273 (0.0307)	MAE 0.142 (0.154)
Epoch: [330][210/469]	Time 1.234 (1.224)	Data 0.001 (0.002)	Loss 0.0445 (0.0308)	MAE 0.166 (0.154)
Epoch: [330][220/469]	Time 1.241 (1.224)	Data 0.001 (0.002)	Loss 0.0530 (0.0309)	MAE 0.179 (0.154)
Epoch: [330][230/469]	Time 1.243 (1.225)	Data 0.001 (0.002)	Loss 0.0235 (0.0308)	MAE 0.142 (0.154)
Epoch: [330][240/469]	Time 1.247 (1.225)	Data 0.001 (0.002)	Loss 0.0439 (0.0308)	MAE 0.189 (0.155)
Epoch: [330][250/469]	Time 1.154 (1.227)	Data 0.001 (0.002)	Loss 0.0342 (0.0308)	MAE 0.172 (0.155)
Epoch: [330][260/469]	Time 1.226 (1.227)	Data 0.001 (0.002)	Loss 0.0380 (0.0309)	MAE 0.185 (0.155)
Epoch: [330][270/469]	Time 1.204 (1.228)	Data 0.001 (0.002)	Loss 0.0287 (0.0308)	MAE 0.154 (0.155)
Epoch: [330][280/469]	Time 1.661 (1.229)	Data 0.001 (0.002)	Loss 0.0274 (0.0308)	MAE 0.150 (0.155)
Epoch: [330][290/469]	Time 1.264 (1.228)	Data 0.001 (0.002)	Loss 0.0366 (0.0308)	MAE 0.170 (0.155)
Epoch: [330][300/469]	Time 1.195 (1.232)	Data 0.001 (0.002)	Loss 0.0353 (0.0308)	MAE 0.160 (0.155)
Epoch: [330][310/469]	Time 1.204 (1.231)	Data 0.001 (0.002)	Loss 0.0423 (0.0309)	MAE 0.183 (0.155)
Epoch: [330][320/469]	Time 1.703 (1.235)	Data 0.001 (0.002)	Loss 0.0228 (0.0308)	MAE 0.139 (0.155)
Epoch: [330][330/469]	Time 1.174 (1.235)	Data 0.001 (0.002)	Loss 0.0269 (0.0308)	MAE 0.159 (0.155)
Epoch: [330][340/469]	Time 1.210 (1.234)	Data 0.001 (0.002)	Loss 0.0188 (0.0307)	MAE 0.126 (0.154)
Epoch: [330][350/469]	Time 1.195 (1.233)	Data 0.001 (0.002)	Loss 0.0282 (0.0307)	MAE 0.151 (0.154)
Epoch: [330][360/469]	Time 1.196 (1.236)	Data 0.001 (0.002)	Loss 0.0211 (0.0306)	MAE 0.141 (0.154)
Epoch: [330][370/469]	Time 1.184 (1.238)	Data 0.001 (0.002)	Loss 0.0217 (0.0305)	MAE 0.132 (0.154)
Epoch: [330][380/469]	Time 1.160 (1.238)	Data 0.001 (0.002)	Loss 0.0294 (0.0307)	MAE 0.151 (0.154)
Epoch: [330][390/469]	Time 1.202 (1.236)	Data 0.001 (0.002)	Loss 0.0269 (0.0306)	MAE 0.136 (0.154)
Epoch: [330][400/469]	Time 1.247 (1.236)	Data 0.003 (0.002)	Loss 0.0260 (0.0306)	MAE 0.151 (0.154)
Epoch: [330][410/469]	Time 1.795 (1.238)	Data 0.002 (0.002)	Loss 0.0288 (0.0305)	MAE 0.146 (0.154)
Epoch: [330][420/469]	Time 1.165 (1.239)	Data 0.001 (0.002)	Loss 0.0281 (0.0305)	MAE 0.148 (0.154)
Epoch: [330][430/469]	Time 1.240 (1.238)	Data 0.001 (0.002)	Loss 0.0242 (0.0305)	MAE 0.149 (0.154)
Epoch: [330][440/469]	Time 1.336 (1.237)	Data 0.001 (0.002)	Loss 0.0262 (0.0305)	MAE 0.149 (0.154)
Epoch: [330][450/469]	Time 1.239 (1.238)	Data 0.003 (0.002)	Loss 0.0305 (0.0305)	MAE 0.159 (0.154)
Epoch: [330][460/469]	Time 1.746 (1.239)	Data 0.001 (0.002)	Loss 0.0258 (0.0304)	MAE 0.151 (0.154)
Test: [0/59]	Time 2.101 (2.101)	Loss 0.0810 (0.0810)	MAE 0.231 (0.231)
Test: [10/59]	Time 2.088 (2.098)	Loss 0.1197 (0.1139)	MAE 0.262 (0.257)
Test: [20/59]	Time 2.098 (2.105)	Loss 0.1364 (0.1134)	MAE 0.261 (0.253)
Test: [30/59]	Time 2.098 (2.140)	Loss 0.1807 (0.1110)	MAE 0.310 (0.250)
Test: [40/59]	Time 2.111 (2.161)	Loss 0.0953 (0.1053)	MAE 0.247 (0.246)
Test: [50/59]	Time 2.095 (2.159)	Loss 0.0803 (0.1026)	MAE 0.224 (0.244)
 * MAE 0.244
Epoch: [331][0/469]	Time 1.283 (1.283)	Data 0.055 (0.055)	Loss 0.0215 (0.0215)	MAE 0.133 (0.133)
Epoch: [331][10/469]	Time 1.493 (1.297)	Data 0.003 (0.007)	Loss 0.0291 (0.0319)	MAE 0.156 (0.151)
Epoch: [331][20/469]	Time 1.251 (1.289)	Data 0.003 (0.004)	Loss 0.0272 (0.0316)	MAE 0.153 (0.154)
Epoch: [331][30/469]	Time 1.181 (1.281)	Data 0.001 (0.003)	Loss 0.0419 (0.0317)	MAE 0.159 (0.154)
Epoch: [331][40/469]	Time 1.169 (1.276)	Data 0.001 (0.003)	Loss 0.0306 (0.0313)	MAE 0.165 (0.154)
Epoch: [331][50/469]	Time 1.132 (1.276)	Data 0.001 (0.002)	Loss 0.0233 (0.0302)	MAE 0.139 (0.152)
Epoch: [331][60/469]	Time 1.156 (1.261)	Data 0.001 (0.002)	Loss 0.0337 (0.0297)	MAE 0.154 (0.152)
Epoch: [331][70/469]	Time 1.225 (1.252)	Data 0.001 (0.002)	Loss 0.0431 (0.0302)	MAE 0.188 (0.154)
Epoch: [331][80/469]	Time 1.171 (1.251)	Data 0.001 (0.002)	Loss 0.0490 (0.0306)	MAE 0.175 (0.154)
Epoch: [331][90/469]	Time 1.196 (1.242)	Data 0.001 (0.002)	Loss 0.0303 (0.0305)	MAE 0.160 (0.154)
Epoch: [331][100/469]	Time 1.158 (1.239)	Data 0.001 (0.002)	Loss 0.0307 (0.0306)	MAE 0.173 (0.154)
Epoch: [331][110/469]	Time 1.113 (1.238)	Data 0.001 (0.002)	Loss 0.0203 (0.0304)	MAE 0.132 (0.154)
Epoch: [331][120/469]	Time 1.205 (1.236)	Data 0.001 (0.002)	Loss 0.0270 (0.0302)	MAE 0.149 (0.154)
Epoch: [331][130/469]	Time 1.187 (1.236)	Data 0.001 (0.002)	Loss 0.0338 (0.0304)	MAE 0.146 (0.154)
Epoch: [331][140/469]	Time 1.216 (1.237)	Data 0.001 (0.002)	Loss 0.0267 (0.0304)	MAE 0.146 (0.154)
Epoch: [331][150/469]	Time 1.168 (1.235)	Data 0.003 (0.002)	Loss 0.0276 (0.0304)	MAE 0.154 (0.154)
Epoch: [331][160/469]	Time 1.677 (1.236)	Data 0.001 (0.002)	Loss 0.0238 (0.0302)	MAE 0.141 (0.153)
Epoch: [331][170/469]	Time 1.237 (1.233)	Data 0.002 (0.002)	Loss 0.0288 (0.0300)	MAE 0.152 (0.153)
Epoch: [331][180/469]	Time 1.739 (1.235)	Data 0.003 (0.002)	Loss 0.0197 (0.0300)	MAE 0.134 (0.153)
