/Users/shuo/miniforge3/envs/fplibenv/lib/python3.10/site-packages/pymatgen/io/vasp/inputs.py:426: BadPoscarWarning: Selective dynamics toggled with Fluorine element detected. Make sure the 4th-6th entry each position line is selective dynamics info.
  warnings.warn(
/Users/shuo/miniforge3/envs/fplibenv/lib/python3.10/site-packages/pymatgen/io/vasp/inputs.py:438: BadPoscarWarning: Ignoring selective dynamics tag, as no ionic degrees of freedom were fixed.
  warnings.warn(
Processing and saving dataset in batches...
Saved 149795 data points in 586 batches
Epoch: [0][0/469]	Time 1.900 (1.900)	Data 0.238 (0.238)	Loss 1.3790 (1.3790)	MAE 0.969 (0.969)
Test: [40/59]	Time 2.332 (2.332)	Loss 0.0033 (0.0041)	MAE 0.039 (0.042)
Test: [50/59]	Time 2.329 (2.331)	Loss 0.0032 (0.0045)	MAE 0.044 (0.042)
 * MAE 0.042
Epoch: [189][0/469]	Time 1.392 (1.392)	Data 0.059 (0.059)	Loss 0.0019 (0.0019)	MAE 0.033 (0.033)
Epoch: [189][10/469]	Time 1.300 (1.320)	Data 0.001 (0.007)	Loss 0.0020 (0.0019)	MAE 0.036 (0.036)
Epoch: [189][20/469]	Time 1.347 (1.322)	Data 0.001 (0.004)	Loss 0.0024 (0.0021)	MAE 0.035 (0.035)
Epoch: [189][30/469]	Time 1.323 (1.309)	Data 0.001 (0.003)	Loss 0.0018 (0.0019)	MAE 0.034 (0.034)
Epoch: [189][40/469]	Time 1.223 (1.305)	Data 0.001 (0.003)	Loss 0.0016 (0.0019)	MAE 0.034 (0.034)
Epoch: [189][50/469]	Time 1.384 (1.302)	Data 0.001 (0.003)	Loss 0.0017 (0.0019)	MAE 0.033 (0.033)
Epoch: [189][60/469]	Time 1.247 (1.301)	Data 0.002 (0.002)	Loss 0.0015 (0.0019)	MAE 0.031 (0.033)
Epoch: [189][70/469]	Time 1.286 (1.303)	Data 0.001 (0.002)	Loss 0.0018 (0.0019)	MAE 0.034 (0.033)
Epoch: [189][80/469]	Time 1.302 (1.305)	Data 0.001 (0.002)	Loss 0.0014 (0.0020)	MAE 0.032 (0.033)
Epoch: [189][90/469]	Time 1.252 (1.302)	Data 0.001 (0.002)	Loss 0.0023 (0.0020)	MAE 0.036 (0.033)
Epoch: [189][100/469]	Time 1.368 (1.302)	Data 0.001 (0.002)	Loss 0.0019 (0.0020)	MAE 0.033 (0.033)
Epoch: [189][110/469]	Time 1.290 (1.301)	Data 0.001 (0.002)	Loss 0.0014 (0.0020)	MAE 0.031 (0.033)
Epoch: [189][120/469]	Time 1.333 (1.303)	Data 0.001 (0.002)	Loss 0.0052 (0.0020)	MAE 0.037 (0.033)
Epoch: [189][130/469]	Time 1.313 (1.304)	Data 0.001 (0.002)	Loss 0.0020 (0.0020)	MAE 0.035 (0.033)
Epoch: [189][140/469]	Time 1.236 (1.305)	Data 0.001 (0.002)	Loss 0.0047 (0.0020)	MAE 0.038 (0.034)
Epoch: [189][150/469]	Time 1.311 (1.305)	Data 0.001 (0.002)	Loss 0.0017 (0.0020)	MAE 0.033 (0.034)
Epoch: [189][160/469]	Time 1.325 (1.304)	Data 0.002 (0.002)	Loss 0.0014 (0.0020)	MAE 0.030 (0.034)
Epoch: [189][170/469]	Time 1.352 (1.304)	Data 0.002 (0.002)	Loss 0.0013 (0.0020)	MAE 0.030 (0.034)
Epoch: [189][180/469]	Time 1.349 (1.304)	Data 0.001 (0.002)	Loss 0.0014 (0.0020)	MAE 0.033 (0.033)
Epoch: [189][190/469]	Time 1.288 (1.304)	Data 0.001 (0.002)	Loss 0.0025 (0.0020)	MAE 0.039 (0.034)
Epoch: [189][200/469]	Time 1.407 (1.304)	Data 0.001 (0.002)	Loss 0.0368 (0.0022)	MAE 0.048 (0.034)
Epoch: [189][210/469]	Time 1.285 (1.304)	Data 0.001 (0.002)	Loss 0.0018 (0.0033)	MAE 0.037 (0.034)
Epoch: [189][220/469]	Time 1.289 (1.305)	Data 0.001 (0.002)	Loss 0.0020 (0.0032)	MAE 0.036 (0.034)
Epoch: [189][230/469]	Time 1.421 (1.305)	Data 0.001 (0.002)	Loss 0.0013 (0.0031)	MAE 0.030 (0.034)
Epoch: [189][240/469]	Time 1.330 (1.305)	Data 0.001 (0.002)	Loss 0.0026 (0.0031)	MAE 0.035 (0.034)
Epoch: [189][250/469]	Time 1.292 (1.305)	Data 0.001 (0.002)	Loss 0.0027 (0.0031)	MAE 0.037 (0.034)
Epoch: [189][260/469]	Time 1.186 (1.305)	Data 0.001 (0.002)	Loss 0.0019 (0.0030)	MAE 0.036 (0.034)
Epoch: [189][270/469]	Time 1.327 (1.305)	Data 0.001 (0.002)	Loss 0.0023 (0.0030)	MAE 0.037 (0.034)
Epoch: [189][280/469]	Time 1.272 (1.306)	Data 0.001 (0.002)	Loss 0.0017 (0.0029)	MAE 0.036 (0.034)
Epoch: [189][290/469]	Time 1.308 (1.305)	Data 0.001 (0.002)	Loss 0.0018 (0.0029)	MAE 0.034 (0.034)
Epoch: [189][300/469]	Time 1.304 (1.305)	Data 0.001 (0.002)	Loss 0.0014 (0.0029)	MAE 0.029 (0.034)
Epoch: [189][310/469]	Time 1.300 (1.305)	Data 0.003 (0.002)	Loss 0.0019 (0.0029)	MAE 0.035 (0.034)
Epoch: [189][320/469]	Time 1.316 (1.305)	Data 0.001 (0.002)	Loss 0.0018 (0.0028)	MAE 0.034 (0.034)
Epoch: [189][330/469]	Time 1.278 (1.305)	Data 0.001 (0.002)	Loss 0.0014 (0.0028)	MAE 0.029 (0.034)
Epoch: [189][340/469]	Time 1.308 (1.305)	Data 0.001 (0.002)	Loss 0.0017 (0.0028)	MAE 0.032 (0.034)
Epoch: [189][350/469]	Time 1.291 (1.305)	Data 0.001 (0.002)	Loss 0.0016 (0.0028)	MAE 0.035 (0.034)
Epoch: [189][360/469]	Time 1.341 (1.305)	Data 0.001 (0.002)	Loss 0.0019 (0.0027)	MAE 0.036 (0.034)
Epoch: [189][370/469]	Time 1.293 (1.305)	Data 0.001 (0.002)	Loss 0.0028 (0.0027)	MAE 0.036 (0.034)
Epoch: [189][380/469]	Time 1.318 (1.305)	Data 0.001 (0.002)	Loss 0.0021 (0.0027)	MAE 0.038 (0.034)
Epoch: [189][390/469]	Time 1.240 (1.305)	Data 0.001 (0.002)	Loss 0.0018 (0.0027)	MAE 0.034 (0.034)
Epoch: [189][400/469]	Time 1.271 (1.305)	Data 0.002 (0.002)	Loss 0.0023 (0.0027)	MAE 0.037 (0.034)
Epoch: [189][410/469]	Time 1.294 (1.304)	Data 0.001 (0.002)	Loss 0.0020 (0.0027)	MAE 0.035 (0.034)
Epoch: [189][420/469]	Time 1.258 (1.304)	Data 0.001 (0.002)	Loss 0.0016 (0.0027)	MAE 0.033 (0.034)
Epoch: [189][430/469]	Time 1.372 (1.304)	Data 0.001 (0.002)	Loss 0.0019 (0.0027)	MAE 0.035 (0.034)
Epoch: [189][440/469]	Time 1.267 (1.304)	Data 0.001 (0.002)	Loss 0.0049 (0.0027)	MAE 0.037 (0.034)
Epoch: [189][450/469]	Time 1.275 (1.304)	Data 0.001 (0.002)	Loss 0.0015 (0.0026)	MAE 0.032 (0.034)
Epoch: [189][460/469]	Time 1.388 (1.305)	Data 0.001 (0.002)	Loss 0.0015 (0.0026)	MAE 0.030 (0.034)
Test: [0/59]	Time 2.349 (2.349)	Loss 0.0028 (0.0028)	MAE 0.037 (0.037)
Test: [10/59]	Time 2.358 (2.342)	Loss 0.0028 (0.0036)	MAE 0.034 (0.039)
Test: [20/59]	Time 2.338 (2.342)	Loss 0.0033 (0.0038)	MAE 0.040 (0.040)
Test: [30/59]	Time 2.334 (2.339)	Loss 0.0033 (0.0039)	MAE 0.041 (0.040)
Test: [40/59]	Time 2.346 (2.339)	Loss 0.0059 (0.0042)	MAE 0.040 (0.040)
Test: [50/59]	Time 2.356 (2.340)	Loss 0.0060 (0.0044)	MAE 0.046 (0.040)
 * MAE 0.041
Epoch: [190][0/469]	Time 1.398 (1.398)	Data 0.060 (0.060)	Loss 0.0050 (0.0050)	MAE 0.034 (0.034)
Epoch: [190][10/469]	Time 1.343 (1.314)	Data 0.001 (0.007)	Loss 0.0017 (0.0023)	MAE 0.035 (0.034)
Epoch: [190][20/469]	Time 1.361 (1.320)	Data 0.001 (0.004)	Loss 0.0016 (0.0021)	MAE 0.032 (0.033)
Epoch: [190][30/469]	Time 1.227 (1.306)	Data 0.001 (0.003)	Loss 0.0015 (0.0020)	MAE 0.034 (0.033)
Epoch: [190][40/469]	Time 1.253 (1.304)	Data 0.001 (0.003)	Loss 0.0017 (0.0020)	MAE 0.032 (0.033)
Epoch: [190][50/469]	Time 1.299 (1.305)	Data 0.001 (0.003)	Loss 0.0020 (0.0020)	MAE 0.033 (0.033)
Epoch: [190][60/469]	Time 1.285 (1.302)	Data 0.002 (0.002)	Loss 0.0018 (0.0020)	MAE 0.034 (0.033)
Epoch: [190][70/469]	Time 1.275 (1.300)	Data 0.001 (0.002)	Loss 0.0017 (0.0020)	MAE 0.034 (0.033)
Epoch: [190][80/469]	Time 1.285 (1.299)	Data 0.001 (0.002)	Loss 0.0017 (0.0025)	MAE 0.035 (0.034)
Epoch: [190][90/469]	Time 1.281 (1.300)	Data 0.001 (0.002)	Loss 0.0058 (0.0025)	MAE 0.036 (0.034)
Epoch: [190][100/469]	Time 1.345 (1.301)	Data 0.001 (0.002)	Loss 0.0017 (0.0025)	MAE 0.034 (0.034)
Epoch: [190][110/469]	Time 1.294 (1.300)	Data 0.001 (0.002)	Loss 0.0032 (0.0025)	MAE 0.039 (0.034)
Epoch: [190][120/469]	Time 1.283 (1.298)	Data 0.001 (0.002)	Loss 0.0054 (0.0025)	MAE 0.038 (0.034)
Epoch: [190][130/469]	Time 1.323 (1.301)	Data 0.001 (0.002)	Loss 0.0018 (0.0024)	MAE 0.033 (0.034)
Epoch: [190][140/469]	Time 1.367 (1.301)	Data 0.001 (0.002)	Loss 0.0012 (0.0024)	MAE 0.029 (0.034)
Epoch: [190][150/469]	Time 1.316 (1.302)	Data 0.001 (0.002)	Loss 0.0017 (0.0024)	MAE 0.033 (0.034)
Epoch: [190][160/469]	Time 1.416 (1.304)	Data 0.001 (0.002)	Loss 0.0017 (0.0024)	MAE 0.032 (0.034)
Epoch: [190][170/469]	Time 1.301 (1.304)	Data 0.001 (0.002)	Loss 0.0014 (0.0023)	MAE 0.033 (0.034)
Epoch: [190][180/469]	Time 1.294 (1.304)	Data 0.001 (0.002)	Loss 0.0020 (0.0023)	MAE 0.033 (0.034)
Epoch: [190][190/469]	Time 1.368 (1.304)	Data 0.003 (0.002)	Loss 0.0018 (0.0023)	MAE 0.033 (0.034)
Epoch: [190][200/469]	Time 1.298 (1.303)	Data 0.001 (0.002)	Loss 0.0016 (0.0023)	MAE 0.030 (0.034)
Epoch: [190][210/469]	Time 1.328 (1.303)	Data 0.003 (0.002)	Loss 0.0026 (0.0022)	MAE 0.039 (0.034)
Epoch: [190][220/469]	Time 1.250 (1.304)	Data 0.001 (0.002)	Loss 0.0014 (0.0022)	MAE 0.030 (0.034)
Epoch: [190][230/469]	Time 1.262 (1.304)	Data 0.001 (0.002)	Loss 0.0032 (0.0023)	MAE 0.035 (0.034)
Epoch: [190][240/469]	Time 1.313 (1.305)	Data 0.001 (0.002)	Loss 0.0019 (0.0023)	MAE 0.033 (0.034)
Epoch: [190][250/469]	Time 1.335 (1.306)	Data 0.002 (0.002)	Loss 0.0013 (0.0023)	MAE 0.031 (0.034)
Epoch: [190][260/469]	Time 1.230 (1.305)	Data 0.001 (0.002)	Loss 0.0014 (0.0023)	MAE 0.032 (0.034)
Epoch: [190][270/469]	Time 1.302 (1.305)	Data 0.001 (0.002)	Loss 0.0024 (0.0023)	MAE 0.033 (0.034)
Epoch: [190][280/469]	Time 1.306 (1.305)	Data 0.001 (0.002)	Loss 0.0023 (0.0023)	MAE 0.035 (0.034)
Epoch: [190][290/469]	Time 1.349 (1.305)	Data 0.001 (0.002)	Loss 0.0047 (0.0023)	MAE 0.036 (0.034)
Epoch: [190][300/469]	Time 1.311 (1.305)	Data 0.001 (0.002)	Loss 0.0017 (0.0023)	MAE 0.034 (0.034)
Epoch: [190][310/469]	Time 1.352 (1.305)	Data 0.001 (0.002)	Loss 0.0016 (0.0023)	MAE 0.031 (0.034)
Epoch: [190][320/469]	Time 1.335 (1.305)	Data 0.001 (0.002)	Loss 0.0021 (0.0023)	MAE 0.038 (0.034)
Epoch: [190][330/469]	Time 1.389 (1.305)	Data 0.001 (0.002)	Loss 0.0017 (0.0022)	MAE 0.033 (0.034)
Epoch: [190][340/469]	Time 1.335 (1.305)	Data 0.003 (0.002)	Loss 0.0020 (0.0022)	MAE 0.037 (0.034)
Epoch: [190][350/469]	Time 1.408 (1.305)	Data 0.001 (0.002)	Loss 0.0017 (0.0022)	MAE 0.033 (0.034)
Epoch: [190][360/469]	Time 1.323 (1.305)	Data 0.001 (0.002)	Loss 0.0015 (0.0022)	MAE 0.032 (0.034)
Epoch: [190][370/469]	Time 1.363 (1.305)	Data 0.001 (0.002)	Loss 0.0024 (0.0027)	MAE 0.039 (0.034)
Epoch: [190][380/469]	Time 1.238 (1.304)	Data 0.001 (0.002)	Loss 0.0016 (0.0027)	MAE 0.033 (0.034)
Epoch: [190][390/469]	Time 1.287 (1.304)	Data 0.003 (0.002)	Loss 0.0036 (0.0027)	MAE 0.039 (0.034)
Epoch: [190][400/469]	Time 1.347 (1.305)	Data 0.001 (0.002)	Loss 0.0034 (0.0027)	MAE 0.034 (0.034)
Epoch: [190][410/469]	Time 1.399 (1.305)	Data 0.003 (0.002)	Loss 0.0014 (0.0026)	MAE 0.030 (0.034)
Epoch: [190][420/469]	Time 1.359 (1.305)	Data 0.001 (0.002)	Loss 0.0016 (0.0026)	MAE 0.032 (0.034)
Epoch: [190][430/469]	Time 1.355 (1.306)	Data 0.003 (0.002)	Loss 0.0019 (0.0026)	MAE 0.032 (0.034)
Epoch: [190][440/469]	Time 1.276 (1.305)	Data 0.001 (0.002)	Loss 0.0021 (0.0026)	MAE 0.035 (0.034)
Epoch: [190][450/469]	Time 1.319 (1.306)	Data 0.001 (0.002)	Loss 0.0013 (0.0026)	MAE 0.030 (0.034)
Epoch: [190][460/469]	Time 1.302 (1.306)	Data 0.002 (0.002)	Loss 0.0014 (0.0026)	MAE 0.031 (0.034)
Test: [0/59]	Time 2.329 (2.329)	Loss 0.0041 (0.0041)	MAE 0.042 (0.042)
Test: [10/59]	Time 2.321 (2.330)	Loss 0.0023 (0.0048)	MAE 0.038 (0.041)
Test: [20/59]	Time 2.318 (2.338)	Loss 0.0093 (0.0046)	MAE 0.047 (0.041)
Test: [30/59]	Time 2.330 (2.334)	Loss 0.0077 (0.0047)	MAE 0.046 (0.042)
Test: [40/59]	Time 2.333 (2.333)	Loss 0.0020 (0.0045)	MAE 0.035 (0.042)
Test: [50/59]	Time 2.344 (2.332)	Loss 0.0027 (0.0048)	MAE 0.037 (0.041)
 * MAE 0.042
Epoch: [191][0/469]	Time 1.375 (1.375)	Data 0.059 (0.059)	Loss 0.0024 (0.0024)	MAE 0.041 (0.041)
Epoch: [191][10/469]	Time 1.253 (1.320)	Data 0.001 (0.007)	Loss 0.0028 (0.0025)	MAE 0.035 (0.037)
Epoch: [191][20/469]	Time 1.333 (1.310)	Data 0.001 (0.004)	Loss 0.0029 (0.0025)	MAE 0.042 (0.038)
Epoch: [191][30/469]	Time 1.257 (1.302)	Data 0.001 (0.003)	Loss 0.0021 (0.0023)	MAE 0.036 (0.036)
Epoch: [191][40/469]	Time 1.322 (1.303)	Data 0.001 (0.003)	Loss 0.0013 (0.0022)	MAE 0.029 (0.035)
Epoch: [191][50/469]	Time 1.326 (1.303)	Data 0.003 (0.003)	Loss 0.0023 (0.0022)	MAE 0.041 (0.035)
Epoch: [191][60/469]	Time 1.301 (1.306)	Data 0.001 (0.002)	Loss 0.0018 (0.0022)	MAE 0.036 (0.035)
Epoch: [191][70/469]	Time 1.232 (1.303)	Data 0.001 (0.002)	Loss 0.0016 (0.0022)	MAE 0.033 (0.035)
Epoch: [191][80/469]	Time 1.344 (1.303)	Data 0.001 (0.002)	Loss 0.0016 (0.0026)	MAE 0.030 (0.035)
Epoch: [191][90/469]	Time 1.271 (1.304)	Data 0.001 (0.002)	Loss 0.0027 (0.0025)	MAE 0.037 (0.035)
Epoch: [191][100/469]	Time 1.283 (1.306)	Data 0.001 (0.002)	Loss 0.0017 (0.0025)	MAE 0.033 (0.035)
Epoch: [191][110/469]	Time 1.285 (1.304)	Data 0.001 (0.002)	Loss 0.0020 (0.0025)	MAE 0.037 (0.035)
Epoch: [191][120/469]	Time 1.289 (1.304)	Data 0.001 (0.002)	Loss 0.0019 (0.0024)	MAE 0.035 (0.035)
Epoch: [191][130/469]	Time 1.279 (1.301)	Data 0.001 (0.002)	Loss 0.0020 (0.0037)	MAE 0.035 (0.035)
Epoch: [191][140/469]	Time 1.343 (1.303)	Data 0.002 (0.002)	Loss 0.0017 (0.0036)	MAE 0.035 (0.035)
Epoch: [191][150/469]	Time 1.415 (1.304)	Data 0.001 (0.002)	Loss 0.0031 (0.0035)	MAE 0.036 (0.035)
Epoch: [191][160/469]	Time 1.250 (1.302)	Data 0.001 (0.002)	Loss 0.0021 (0.0034)	MAE 0.036 (0.035)
Epoch: [191][170/469]	Time 1.340 (1.303)	Data 0.001 (0.002)	Loss 0.0010 (0.0033)	MAE 0.026 (0.035)
Epoch: [191][180/469]	Time 1.275 (1.304)	Data 0.001 (0.002)	Loss 0.0016 (0.0033)	MAE 0.033 (0.035)
Epoch: [191][190/469]	Time 1.351 (1.305)	Data 0.001 (0.002)	Loss 0.0017 (0.0032)	MAE 0.033 (0.035)
Epoch: [191][200/469]	Time 1.251 (1.305)	Data 0.001 (0.002)	Loss 0.0017 (0.0031)	MAE 0.034 (0.035)
Epoch: [191][210/469]	Time 1.335 (1.305)	Data 0.001 (0.002)	Loss 0.0019 (0.0031)	MAE 0.033 (0.035)
Epoch: [191][220/469]	Time 1.255 (1.306)	Data 0.001 (0.002)	Loss 0.0015 (0.0030)	MAE 0.031 (0.035)
Epoch: [191][230/469]	Time 1.213 (1.305)	Data 0.001 (0.002)	Loss 0.0016 (0.0030)	MAE 0.033 (0.035)
Epoch: [191][240/469]	Time 1.307 (1.305)	Data 0.001 (0.002)	Loss 0.0020 (0.0029)	MAE 0.032 (0.035)
Epoch: [191][250/469]	Time 1.391 (1.306)	Data 0.001 (0.002)	Loss 0.0020 (0.0029)	MAE 0.036 (0.034)
Epoch: [191][260/469]	Time 1.307 (1.305)	Data 0.001 (0.002)	Loss 0.0018 (0.0029)	MAE 0.038 (0.034)
Epoch: [191][270/469]	Time 1.260 (1.305)	Data 0.001 (0.002)	Loss 0.0019 (0.0028)	MAE 0.035 (0.034)
Epoch: [191][280/469]	Time 1.333 (1.306)	Data 0.001 (0.002)	Loss 0.0018 (0.0028)	MAE 0.035 (0.034)
Epoch: [191][290/469]	Time 1.324 (1.306)	Data 0.001 (0.002)	Loss 0.0019 (0.0028)	MAE 0.033 (0.034)
Epoch: [191][300/469]	Time 1.302 (1.307)	Data 0.001 (0.002)	Loss 0.0015 (0.0028)	MAE 0.030 (0.034)
Epoch: [191][310/469]	Time 1.303 (1.307)	Data 0.001 (0.002)	Loss 0.0020 (0.0027)	MAE 0.037 (0.034)
Epoch: [191][320/469]	Time 1.378 (1.308)	Data 0.001 (0.002)	Loss 0.0016 (0.0027)	MAE 0.033 (0.034)
Epoch: [191][330/469]	Time 1.347 (1.308)	Data 0.001 (0.002)	Loss 0.0015 (0.0027)	MAE 0.033 (0.034)
Epoch: [191][340/469]	Time 1.317 (1.308)	Data 0.001 (0.002)	Loss 0.0016 (0.0026)	MAE 0.031 (0.034)
Epoch: [191][350/469]	Time 1.333 (1.309)	Data 0.001 (0.002)	Loss 0.0013 (0.0026)	MAE 0.030 (0.034)
Epoch: [191][360/469]	Time 1.324 (1.309)	Data 0.001 (0.002)	Loss 0.0024 (0.0026)	MAE 0.035 (0.034)
Epoch: [191][370/469]	Time 1.381 (1.310)	Data 0.001 (0.002)	Loss 0.0018 (0.0026)	MAE 0.033 (0.034)
Epoch: [191][380/469]	Time 1.349 (1.311)	Data 0.001 (0.002)	Loss 0.0024 (0.0026)	MAE 0.035 (0.034)
Epoch: [191][390/469]	Time 1.374 (1.311)	Data 0.001 (0.002)	Loss 0.0016 (0.0026)	MAE 0.033 (0.034)
Epoch: [191][400/469]	Time 1.256 (1.310)	Data 0.001 (0.002)	Loss 0.0018 (0.0026)	MAE 0.033 (0.034)
Epoch: [191][410/469]	Time 1.267 (1.310)	Data 0.001 (0.002)	Loss 0.0019 (0.0025)	MAE 0.037 (0.034)
Epoch: [191][420/469]	Time 1.244 (1.310)	Data 0.001 (0.002)	Loss 0.0021 (0.0025)	MAE 0.035 (0.034)
Epoch: [191][430/469]	Time 1.232 (1.310)	Data 0.001 (0.002)	Loss 0.0055 (0.0025)	MAE 0.036 (0.034)
Epoch: [191][440/469]	Time 1.213 (1.309)	Data 0.001 (0.002)	Loss 0.0014 (0.0025)	MAE 0.032 (0.034)
Epoch: [191][450/469]	Time 1.331 (1.309)	Data 0.001 (0.002)	Loss 0.0023 (0.0026)	MAE 0.033 (0.034)
Epoch: [191][460/469]	Time 1.305 (1.309)	Data 0.001 (0.002)	Loss 0.0019 (0.0026)	MAE 0.034 (0.034)
Test: [0/59]	Time 2.349 (2.349)	Loss 0.0021 (0.0021)	MAE 0.036 (0.036)
Test: [10/59]	Time 2.345 (2.334)	Loss 0.0100 (0.0047)	MAE 0.051 (0.043)
Test: [20/59]	Time 2.347 (2.334)	Loss 0.0037 (0.0041)	MAE 0.043 (0.042)
Test: [30/59]	Time 2.462 (2.338)	Loss 0.0032 (0.0043)	MAE 0.040 (0.041)
Test: [40/59]	Time 2.321 (2.337)	Loss 0.0065 (0.0047)	MAE 0.045 (0.041)
Test: [50/59]	Time 2.343 (2.336)	Loss 0.0039 (0.0049)	MAE 0.042 (0.042)
 * MAE 0.042
Epoch: [192][0/469]	Time 1.256 (1.256)	Data 0.059 (0.059)	Loss 0.0015 (0.0015)	MAE 0.031 (0.031)
Epoch: [192][10/469]	Time 1.319 (1.307)	Data 0.001 (0.007)	Loss 0.0019 (0.0019)	MAE 0.032 (0.033)
Epoch: [192][20/469]	Time 1.282 (1.300)	Data 0.001 (0.004)	Loss 0.0014 (0.0021)	MAE 0.031 (0.034)
Epoch: [192][30/469]	Time 1.327 (1.302)	Data 0.001 (0.003)	Loss 0.0014 (0.0020)	MAE 0.030 (0.034)
Epoch: [192][40/469]	Time 1.335 (1.298)	Data 0.001 (0.003)	Loss 0.0023 (0.0021)	MAE 0.038 (0.034)
Epoch: [192][50/469]	Time 1.327 (1.299)	Data 0.001 (0.003)	Loss 0.0017 (0.0021)	MAE 0.032 (0.034)
Epoch: [192][60/469]	Time 1.338 (1.298)	Data 0.001 (0.002)	Loss 0.0024 (0.0024)	MAE 0.036 (0.034)
Epoch: [192][70/469]	Time 1.221 (1.297)	Data 0.001 (0.002)	Loss 0.0019 (0.0023)	MAE 0.034 (0.034)
Epoch: [192][80/469]	Time 1.312 (1.300)	Data 0.001 (0.002)	Loss 0.0014 (0.0022)	MAE 0.031 (0.034)
Epoch: [192][90/469]	Time 1.304 (1.298)	Data 0.001 (0.002)	Loss 0.0017 (0.0022)	MAE 0.034 (0.034)
Epoch: [192][100/469]	Time 1.298 (1.300)	Data 0.001 (0.002)	Loss 0.0035 (0.0022)	MAE 0.034 (0.034)
Epoch: [192][110/469]	Time 1.300 (1.301)	Data 0.001 (0.002)	Loss 0.0016 (0.0021)	MAE 0.033 (0.034)
Epoch: [192][120/469]	Time 1.272 (1.301)	Data 0.001 (0.002)	Loss 0.0020 (0.0021)	MAE 0.036 (0.034)
Epoch: [192][130/469]	Time 1.239 (1.300)	Data 0.001 (0.002)	Loss 0.0055 (0.0022)	MAE 0.034 (0.034)
Epoch: [192][140/469]	Time 1.323 (1.300)	Data 0.001 (0.002)	Loss 0.0019 (0.0022)	MAE 0.035 (0.034)
Epoch: [192][150/469]	Time 1.289 (1.302)	Data 0.001 (0.002)	Loss 0.0017 (0.0022)	MAE 0.035 (0.034)
Epoch: [192][160/469]	Time 1.270 (1.302)	Data 0.001 (0.002)	Loss 0.0018 (0.0022)	MAE 0.033 (0.034)
Epoch: [192][170/469]	Time 1.246 (1.301)	Data 0.001 (0.002)	Loss 0.0026 (0.0021)	MAE 0.036 (0.034)
Epoch: [192][180/469]	Time 1.329 (1.302)	Data 0.001 (0.002)	Loss 0.0019 (0.0022)	MAE 0.035 (0.034)
Epoch: [192][190/469]	Time 1.286 (1.301)	Data 0.002 (0.002)	Loss 0.0018 (0.0021)	MAE 0.033 (0.034)
Epoch: [192][200/469]	Time 1.279 (1.301)	Data 0.001 (0.002)	Loss 0.0013 (0.0021)	MAE 0.030 (0.034)
Epoch: [192][210/469]	Time 1.222 (1.301)	Data 0.001 (0.002)	Loss 0.0019 (0.0023)	MAE 0.034 (0.034)
Epoch: [192][220/469]	Time 1.252 (1.301)	Data 0.001 (0.002)	Loss 0.0018 (0.0023)	MAE 0.035 (0.034)
Epoch: [192][230/469]	Time 1.264 (1.301)	Data 0.001 (0.002)	Loss 0.0017 (0.0023)	MAE 0.035 (0.034)
Epoch: [192][240/469]	Time 1.243 (1.301)	Data 0.001 (0.002)	Loss 0.0023 (0.0031)	MAE 0.034 (0.034)
Epoch: [192][250/469]	Time 1.338 (1.302)	Data 0.001 (0.002)	Loss 0.0022 (0.0031)	MAE 0.032 (0.034)
Epoch: [192][260/469]	Time 1.327 (1.301)	Data 0.003 (0.002)	Loss 0.0019 (0.0031)	MAE 0.035 (0.034)
Epoch: [192][270/469]	Time 1.287 (1.301)	Data 0.001 (0.002)	Loss 0.0013 (0.0030)	MAE 0.031 (0.034)
Epoch: [192][280/469]	Time 1.247 (1.301)	Data 0.001 (0.002)	Loss 0.0016 (0.0030)	MAE 0.034 (0.034)
Epoch: [192][290/469]	Time 1.295 (1.301)	Data 0.001 (0.002)	Loss 0.0021 (0.0029)	MAE 0.036 (0.034)
Epoch: [192][300/469]	Time 1.221 (1.301)	Data 0.001 (0.002)	Loss 0.0018 (0.0029)	MAE 0.036 (0.034)
Epoch: [192][310/469]	Time 1.355 (1.302)	Data 0.003 (0.002)	Loss 0.0015 (0.0029)	MAE 0.033 (0.034)
Epoch: [192][320/469]	Time 1.274 (1.302)	Data 0.001 (0.002)	Loss 0.0015 (0.0028)	MAE 0.031 (0.034)
Epoch: [192][330/469]	Time 1.285 (1.302)	Data 0.001 (0.002)	Loss 0.0019 (0.0028)	MAE 0.035 (0.034)
Epoch: [192][340/469]	Time 1.242 (1.301)	Data 0.001 (0.002)	Loss 0.0014 (0.0028)	MAE 0.031 (0.034)
Epoch: [192][350/469]	Time 1.340 (1.301)	Data 0.001 (0.002)	Loss 0.0024 (0.0028)	MAE 0.038 (0.034)
Epoch: [192][360/469]	Time 1.272 (1.301)	Data 0.001 (0.002)	Loss 0.0016 (0.0028)	MAE 0.031 (0.034)
Epoch: [192][370/469]	Time 1.331 (1.301)	Data 0.002 (0.002)	Loss 0.0016 (0.0027)	MAE 0.034 (0.034)
Epoch: [192][380/469]	Time 1.417 (1.301)	Data 0.001 (0.002)	Loss 0.0022 (0.0027)	MAE 0.032 (0.034)
Epoch: [192][390/469]	Time 1.328 (1.301)	Data 0.003 (0.002)	Loss 0.0015 (0.0027)	MAE 0.032 (0.034)
Epoch: [192][400/469]	Time 1.316 (1.301)	Data 0.001 (0.002)	Loss 0.0014 (0.0027)	MAE 0.030 (0.034)
